nBase,VE2_A,nHetero,nF,ATSC7are,AATSC0d,GATS1dv,GATS1s,BCUTs-1h,nBondsT,C3SP3,Xc-5d,NaasC,NssssC,NaaN,IC2,PEOE_VSA3,nHRing,nARing,nFAHRing,JGI2,MAXaaCH
2,0.22374210381537352,4,0,-0.9410749999999994,0.62109375,0.6085281893712011,1.1925555765195521,4.005304263840174,0,1,0.2762929288806347,2,1,0,4.265319531114783,0.0,1,1,0,0.10185185185185187,2.061111111111111
0,0.2049494525426329,4,0,-0.6702809573361086,0.6056191467221645,0.6636868990384615,0.9315373110831232,7.008271670566344,0,0,0.31030121992763315,5,0,0,3.5980963098285605,0.0,0,0,0,0.09876543209876552,1.7318323780129337
0,0.1104551375282774,16,0,5.7589505442325954,0.5567974285923005,0.5763482988618167,0.6883134515875124,7.014875807024525,0,2,0.7525278656128324,3,0,0,5.205185126579316,4.794537184071822,0,1,0,0.07500000000000004,1.7938348545100773
0,0.07420585270415563,15,0,-0.575146205357147,0.5872927295918368,0.5419585326953745,0.6704946959359795,7.014868233847606,0,2,0.9374261655696954,2,0,0,4.962563605964099,4.794537184071822,0,0,0,0.0805555555555556,1.9548237702397888
0,0.1026163843087122,6,0,-0.9442597222222234,0.5399305555555556,0.4572942969850008,0.5430438018719794,7.00937455932995,0,0,0.5229772976622741,5,0,1,4.603081335982128,4.794537184071822,2,1,1,0.06746031746031747,2.177282264409866
1,0.12089392967770815,8,2,-0.5401358230393505,0.7187589773053717,0.4653818986874703,0.6298289408955977,8.002963727872794,0,1,0.7673701830360868,5,2,1,4.8522364812352095,13.764808616296847,1,1,0,0.08641975308641978,1.658846655411965
0,0.13252742741229018,7,0,-0.5392865784499186,0.632640201638311,0.5002216905753795,0.5958214395648158,7.009363863750807,0,1,0.5848669869612937,5,1,0,4.151402524816116,4.794537184071822,2,2,1,0.07532956685499062,2.021533682917612
1,0.11348532934425055,9,0,2.3167342284801884,0.5571200464508639,0.6994070595699826,0.7054888914863727,7.01503856733995,0,0,0.7508306395915205,4,0,0,4.788491126329934,8.417796984328938,0,1,0,0.07650273224043719,1.9252100066337217
3,0.16322531156114706,5,0,-0.4384989158163254,0.7700892857142857,0.5182049373526857,0.6971184364208817,7.008270497812227,0,4,1.1080478937474003,3,2,0,4.324164743022576,4.992404732635669,1,5,0,0.0977777777777778,2.1024409486016618
0,0.10873414565254552,8,0,-2.795211262282669,0.603174603174603,0.5381167057867655,0.6474073197720142,7.009366189838178,1,0,0.3376731123622283,8,0,0,4.854596495671337,0.0,0,1,0,0.07407407407407414,1.8994180977652464
1,0.12374126452944492,12,5,-0.20882270469477665,0.6511776958820702,0.4972798997408073,0.5818256645363136,8.008568910539628,0,1,0.8611650520176105,6,1,0,5.113412393527639,8.78083009534964,2,2,0,0.06984126984126987,1.9412883877023497
0,0.16955025737717494,5,0,0.41318437499999866,0.649375,0.5425245200188936,0.7180877952530137,7.008279605467211,0,2,0.4915816237971963,5,0,1,4.615311532225103,4.9839785209472085,2,1,0,0.0920634920634921,2.1826100718065
0,0.11711924639527868,15,0,3.5805783463866128,0.5650587397650411,0.5062532431087249,0.6804365895140574,7.013747403553113,0,4,0.7003178771012998,0,1,0,4.645037524824313,4.794537184071822,0,0,0,0.08602150537634415,0.0
1,0.17295485552967518,5,0,-0.3978977925864252,0.5531028738025823,0.6939992675474472,0.5745887956192746,7.008270166968,0,2,0.4880679335392586,3,0,0,4.193306976936748,0.0,2,2,0,0.07777777777777782,2.121054894179894
0,0.1148013401947731,15,0,3.447691945122467,0.5558454675532364,0.4984141968094138,0.6459573744873726,7.013735045448454,0,4,0.7003178771012998,0,1,0,4.699005627029356,4.794537184071822,0,0,0,0.08818342151675487,0.0
0,0.08105332859379377,15,0,-1.1830108155879049,0.596077771231378,0.5338891001541606,0.6731923326539279,7.014866897578889,0,2,1.0025278656128325,2,0,0,4.9048187064453135,4.794537184071822,0,0,0,0.08438818565400849,1.9273237702397887
1,0.15719621391049626,11,0,-2.128125255102038,0.5685586734693877,0.6015139554578462,0.9321374772009208,6.0028099824938215,0,0,0.232307808352892,9,0,3,5.016914520155991,5.425791397110385,2,1,0,0.04988662131519277,2.018073416105176
0,0.1090860708417251,17,0,4.011748356464572,0.5561236912588264,0.5183839247541687,0.6645707509225324,7.015955913437978,0,2,0.8013434020817412,1,0,0,4.941522971620689,4.794537184071822,0,0,0,0.08450704225352115,1.7419361351452425
0,0.09801053050212696,10,0,1.026155017006807,0.6035997732426304,0.575917015873897,0.7372031940649919,7.011565956271657,0,2,0.8550727261366422,3,0,0,4.9388311391797375,4.794537184071822,0,0,0,0.08960573476702516,1.8855236695605773
3,0.11263022254429447,7,0,-3.087655514974424,0.5465668371073777,0.5939630802455655,0.6565159348441337,7.009362216001725,0,2,0.4142664266089148,3,1,0,4.6408290408368496,4.794537184071822,1,1,0,0.07555555555555557,2.0801960574281804
0,0.1026649511596898,13,0,-2.53954227941175,0.5663927335640141,0.5238704309158769,0.5642476026413737,7.011542985765972,0,0,0.4833020203377639,5,0,1,5.050266885177095,4.9839785209472085,1,0,0,0.07532956685499062,1.9150973399427431
0,0.12612908055887107,13,0,-0.18194693877549728,0.5183673469387754,0.5821185839492898,0.6498474053372646,7.008274209831573,0,0,0.25,6,0,4,4.593429088311725,4.9839785209472085,4,2,0,0.04735883424408016,2.040811996094734
0,0.12767942298765594,14,0,0.16849300512364107,0.5475607039429716,0.5714098784749956,0.6474208304588573,7.008274192708982,0,0,0.367851130197758,7,0,4,4.567486623941852,4.9839785209472085,4,2,0,0.05376344086021508,2.0213071836606287
0,0.13421647218810906,9,1,0.037358362168397136,0.5720876585928488,0.43648788384965576,0.4999399000877655,8.001920944735812,1,0,0.2749716523768432,9,0,3,4.677737970340113,9.374393568622027,2,0,0,0.06802721088435376,1.9092720083496668
0,0.12464420612920687,7,0,0.4893648163265402,0.5763265306122449,0.5387631305116174,0.5343910251317776,7.008275599219861,1,0,0.5479835169531263,10,0,1,4.2690996693822365,4.9839785209472085,1,0,0,0.07516339869281048,2.048420464549622
1,0.10943639036806528,9,0,-2.5493501088692057,0.5571200464508639,0.6994070595699826,0.7054888914863727,7.0150385684304775,0,0,0.7508306395915205,4,0,0,4.764394740787765,8.417796984328938,0,1,0,0.0765027322404372,1.913022219673208
0,0.1648384700198544,5,0,0.6058169280692255,0.6760411032990805,0.5354612708065577,0.7245802339925415,7.0082798182113875,0,2,0.4915816237971963,6,0,1,4.704879870779915,4.9839785209472085,2,1,0,0.09309309309309312,2.2143298474246347
2,0.137970696824359,10,0,1.1563103448275829,0.6837098692033292,0.4977327605166405,0.7861780267560453,7.008272110874323,0,3,0.6157420880884382,4,1,2,5.042735951763015,9.976383253582878,4,2,1,0.08616780045351476,1.8497074462501049
1,0.1399151501821294,9,0,-0.3745197935208239,0.5261658953364188,0.5391710305280276,1.0014411595105306,4.0052952353582265,0,0,0.1642664266089148,6,0,3,4.620919804316839,4.9839785209472085,3,1,0,0.05167958656330752,1.9279889937303358
0,0.2042635801383346,5,0,0.8717569999999994,0.5775,0.5367091126144051,0.7314085167140784,7.008279484535402,0,0,0.355498860309242,5,0,1,4.461768795973197,4.9839785209472085,2,0,0,0.0740740740740741,2.1490452569916854
0,0.1522188358442604,6,0,0.14957164461247624,0.6465028355387525,0.4846938775510204,0.7252792883861173,7.008280493235298,0,2,0.4915816237971963,6,0,2,4.664653803789037,9.967957041894415,2,1,0,0.08831908831908836,2.11662745653817
0,0.15887723122078434,10,0,-3.6979659725114473,0.5414410662224073,0.6275731480058405,0.9957945318738046,6.0028097673049485,0,0,0.2721655269759087,9,0,3,4.037481017275529,5.425791397110385,1,0,0,0.04255319148936173,1.9332408982111358
0,0.14212643842862568,5,0,0.12664599501601695,0.6450694197223211,0.4927253896231999,0.7602141975611945,7.008280858552553,0,2,0.4915816237971963,6,0,1,4.580864086271289,4.9839785209472085,1,1,0,0.08201058201058202,2.1670441232048376
0,0.13788143778853765,7,1,-3.5264776257396413,0.6213017751479288,0.495771877837532,0.6232376290331105,8.001919630613349,0,1,0.2475252785940228,4,0,1,4.831953959319359,9.374393568622027,1,0,0,0.06349206349206353,1.874011723388978
1,0.16834212248937186,5,0,-0.01263153719008102,0.5732231404958679,0.7856726557274614,1.040245265056008,6.003768447776032,0,2,0.5257834230632086,5,0,0,4.851154996093201,0.0,1,1,0,0.08333333333333337,2.221413804290372
1,0.1220967058050073,15,0,-9.939193153010383,0.5686962426437302,0.5548125241592581,0.7214266539851314,7.013759088898428,0,2,0.8759423616138585,1,0,0,4.9366388262575125,4.794537184071822,1,0,0,0.09629629629629634,1.8032197609029803
0,0.112290799315983,15,0,0.896798008323428,0.5757282996432818,0.5529003696536863,0.671480092702188,7.014871499621012,0,2,0.8846767354150745,4,0,0,4.936428871829077,4.794537184071822,0,0,0,0.07859078590785913,1.9943842461075585
1,0.17295485552967518,4,0,-0.4050941176470606,0.5474817377931566,0.6856661385826078,0.5398826544863863,7.0082700453313205,0,2,0.4880679335392586,3,0,0,4.159513273421074,0.0,2,2,0,0.07777777777777782,2.161142342739565
0,0.22421548812151126,3,0,-1.1855999999999995,0.5555555555555555,0.6501106323512286,0.8534745797655212,7.0082705505446246,0,0,0.23570226039551584,4,0,0,3.3744183139072823,0.0,0,0,0,0.09777777777777782,1.7821670164851984
1,0.1432492744987794,6,3,-2.241346399999999,0.6244000000000001,0.4865543490274094,0.6125066523576981,8.007391142480916,0,0,0.5163460352255527,6,1,0,4.073269689515108,0.0,0,0,0,0.07751937984496128,1.9245979331815368
0,0.16955025737717494,5,0,0.482611499999998,0.649375,0.4950360397116823,0.7019275429633071,7.0082797631853895,0,2,0.4915816237971963,5,0,1,4.5617687959731965,4.9839785209472085,2,1,0,0.0920634920634921,2.117980442176871
0,0.14168727986389704,6,0,2.2050100961538446,0.5543639053254437,0.5625305139272839,0.6759946136977639,7.0082700791846655,0,1,0.3864886488311369,2,0,1,4.329589477465242,4.9839785209472085,1,1,0,0.07807807807807811,1.9286198995824784
0,0.1499530774560257,6,0,-8.144568595041298,0.7656198347107435,0.4596919440171099,0.9005732071890276,7.008283052793622,0,1,0.5975788846118686,8,1,0,4.61519670466252,0.0,2,1,1,0.08547008547008551,1.4915539965986393
0,0.1478129679372292,6,0,-0.03515654142145741,0.6772295156179268,0.4968311562651185,0.7074755323122898,7.009366748410361,0,2,0.6582482904638629,6,0,1,4.420882202419248,4.9839785209472085,1,1,0,0.09485094850948514,2.0846674225245647
2,0.1721615619927561,6,0,1.3177393813206408,0.6151100535395597,0.5668604651162791,0.7728150223767281,7.008270690301978,0,1,0.3941440590783926,3,1,1,4.716950480069535,0.0,2,1,0,0.08253968253968258,1.949592151675485
0,0.16868488926858238,7,3,-1.9249340273646631,0.7257584770969661,0.35941445850098475,0.5595420668974441,8.007390177765117,0,1,0.7825976318857718,2,1,0,4.570609016654903,0.0,1,1,0,0.10158730158730164,1.56123330813807
5,0.06077322834430991,50,0,-13.656550226300435,0.5885671771343542,0.5343805466808661,0.7328268926935424,7.030619248705273,0,3,2.21772587821548,1,0,0,5.234925251732759,4.794537184071822,0,0,0,0.09226770630279403,1.6449860911924428
0,0.19604476972226206,6,0,-2.845379812695109,0.7367325702393341,0.6225733029856739,0.9947092290005096,7.0082821864861025,0,0,0.3769568224281475,6,0,0,3.5908201005000877,0.0,1,0,0,0.07843137254901962,1.3863369236583525
1,0.1372821886065225,8,0,-1.1790126369612846,0.5186267348429512,0.6083436416217622,0.647517906040209,7.010453331661835,0,0,0.4023689270621825,3,0,0,4.955829636297757,0.0,0,1,0,0.07111111111111114,1.9462013598084469
0,0.1694146374918963,7,0,0.8652066115702467,0.7892561983471073,0.4772010737384474,0.8571491671847554,7.008272177396821,0,1,1.1369025091120042,8,1,0,4.680689288944333,0.0,2,2,1,0.10864197530864204,1.677689179640839
1,0.11748238265020408,3,0,0.3507183821553313,0.5154528352593389,0.6918621136630615,0.5832590632650154,7.008272371047901,0,0,0.16666666666666666,7,0,0,3.66490251371934,0.0,1,1,1,0.05333333333333337,2.2209886653915354
1,0.12920400020057446,9,6,-6.377628515485936,0.7390530437878245,0.41148576820630417,0.6216006458468524,8.01050552560838,0,0,0.949358737117772,7,2,0,4.160499741097838,0.0,0,0,0,0.08278867102396517,1.8593194467869791
1,0.1186620059166838,15,0,-9.02461399862756,0.5470051955690618,0.5712525281708835,0.6984578970703641,7.013762622952268,0,2,0.8759423616138585,1,0,0,4.871303939038378,4.794537184071822,1,1,0,0.08888888888888892,1.8213872480389992
1,0.15965550652824234,7,0,-0.4483240451388884,0.6510416666666666,0.8213679469148931,0.8642850813850181,7.014208771169938,0,1,0.35911675639654195,4,0,0,4.65256901109275,8.417796984328938,1,1,0,0.0777777777777778,1.9604774853183389
1,0.12487959200542607,10,2,1.9841027404844267,0.5558477508650516,0.4855665224445647,0.6005432513207707,8.002971214450737,0,1,0.5948190167920577,5,0,0,4.87698101391969,8.78083009534964,0,0,0,0.08730158730158732,1.6477473655757524
0,0.1781275885093259,8,0,-3.8482698347107394,0.6260330578512397,0.6199599841853667,0.8177595296786246,7.0142090466821925,0,0,0.16666666666666666,6,0,2,4.441386447740223,18.385754026223353,1,0,0,0.056980056980057016,1.9659003471810108
0,0.1421264384286254,6,0,0.30597119999999783,0.6576,0.4895198277870149,0.6393454011298436,7.009365027064401,0,2,0.4915816237971963,6,0,1,4.68307418942857,4.9839785209472085,1,1,0,0.08201058201058202,2.120515558075082
1,0.1239499019408804,10,1,-2.7452508680555487,0.6597222222222222,0.6283216012835579,0.7608218793985726,8.00192367709589,0,1,0.8190355937288492,6,1,0,5.030493056757483,12.808212032003755,0,0,0,0.08576998050682264,1.9309966862425323
0,0.149627571692288,6,0,-0.5543698960302457,0.580812854442344,0.5592475699383591,0.7357436586142678,7.008270727123238,0,0,0.2475252785940228,3,0,1,4.6211755429194685,4.9839785209472085,1,0,0,0.06606606606606609,1.9887769834995872
2,0.1195656378464376,14,0,-6.6166961551246395,0.5433795013850417,0.5995756699414859,0.7424001381397789,7.012667375484336,0,2,0.7614856834587245,1,0,0,5.045200977892471,0.0,1,0,0,0.09578544061302686,1.8462087416192337
2,0.15188827913239802,6,0,-0.4520069958847717,0.645061728395062,0.5270995954481114,0.9093487898232394,3.5275187138593016,0,1,0.30274943015462097,5,1,2,4.666109955506593,4.9839785209472085,3,1,1,0.06535947712418304,2.111546761744949
0,0.13192275443461296,9,0,-4.482504161712233,0.6626040428061831,0.4829268216440766,0.7075839253485462,7.009360314322588,0,1,0.3653764087917807,2,1,1,4.732391124176806,9.778515705019027,1,0,0,0.08268733850129202,1.8293804038807648
2,0.2193488057279724,4,0,0.24398054110302245,0.7346514047866806,0.4915333995202227,1.2160209906368955,4.00530896973764,0,0,0.4023689270621825,3,1,0,4.260332600569877,4.992404732635669,1,2,0,0.09961685823754796,2.161915154950869
1,0.15441881219293355,4,1,-0.8021531199999994,0.5556,0.5588888506301217,0.6259755294033782,8.001919375683931,0,1,0.3965742349618068,6,0,0,4.17817193947184,4.39041504767482,0,0,0,0.08547008547008553,1.947024336594141
3,0.131083013488342,7,0,-3.434235984950268,0.5778016662187582,0.5504784277774595,0.6671513834949132,7.009359076979647,0,2,0.4833020203377639,2,1,0,4.467061722560522,4.794537184071822,1,1,0,0.08888888888888892,1.9370691085076004
3,0.21949567616625554,6,0,0.10457499999999936,0.7895408163265303,0.5355121898092683,0.7600700307358487,7.0082688983601535,0,1,0.44295959554730135,3,1,0,4.182005814760213,4.992404732635669,1,1,0,0.1069958847736626,1.7952314814814816
0,0.1695512755360547,4,1,1.7940527376033049,0.5351239669421488,0.4359660987368834,0.5243113646485871,8.001918717930229,1,0,0.20118446353109126,7,0,0,4.196624282061451,4.39041504767482,0,0,0,0.05405405405405407,1.9327121126228268
0,0.15670312802603648,11,0,-1.428942889974133,0.6251077276644641,0.5314640968830352,0.9542384631123932,6.002810239412263,0,0,0.6557144941062055,11,0,3,4.695539659237982,5.425791397110385,2,1,0,0.07692307692307697,2.066270957485368
0,0.16129728386838768,5,0,0.6385547688463121,0.7346938775510204,0.5376716459725212,0.8010440523967977,7.008272318816612,0,1,0.8784904760561081,3,1,0,4.719315905728939,0.0,1,3,1,0.09722222222222228,2.0885251322751324
0,0.17786546768921546,4,0,-0.0980691568047357,0.8088017751479291,0.5582125997862464,0.7065892097812005,7.008272569222402,0,2,1.0842828539894878,0,2,0,4.53257325750262,0.0,1,5,1,0.1157407407407408,0.0
0,0.14535042353484245,6,0,1.9195328196584749,0.5306122448979591,0.5719833982833904,0.6794844427648096,7.008270358016392,0,1,0.21982198216447035,2,0,1,4.256968517319681,4.9839785209472085,1,1,0,0.06984126984126987,1.9208073995824784
1,0.10628957555663814,5,0,-0.06622494331066922,0.5175107079868986,0.5285631909647658,0.5560788704656626,7.0093615717674895,0,0,0.4580580389176438,4,0,0,4.511843115286261,0.0,1,0,0,0.07256235827664402,2.1572031550648783
0,0.19738412714133974,5,0,1.2652553719008253,0.5748393021120294,0.5453127256969521,0.732970332970333,7.0082798079159865,0,0,0.08333333333333333,3,0,1,4.328950468617944,4.9839785209472085,2,0,0,0.05363984674329505,2.11692720143613
0,0.13607388576632926,9,0,-3.5657328925619747,0.6842975206611568,0.4988304162078151,0.7760228749063435,7.009375020207568,0,1,0.4141919452606895,2,1,1,4.680826531470462,9.778515705019027,1,0,0,0.0793650793650794,1.8043804038807647
2,0.18246603915816006,8,3,-2.932505186267347,0.7494521548575604,0.4297720414068381,0.6390872182720196,8.007385855617008,0,2,0.4040960889091567,2,2,0,4.432294243948856,4.992404732635669,2,2,1,0.08641975308641979,1.673057917611489
1,0.11429406314789267,14,0,-6.106546116386631,0.5741417092768445,0.5583073310738986,0.6530248229291433,7.0126493285917375,0,3,0.8013434020817412,2,1,1,5.118477885988172,4.794537184071822,1,0,0,0.08333333333333337,1.8637935858172088
0,0.173488123805435,4,0,-0.7862962962962959,0.7733333333333333,0.486220874863505,0.7197531344773043,7.0082710028887885,0,1,0.8784904760561081,3,1,0,4.800310530134925,0.0,1,3,1,0.1014492753623189,2.109385865457294
0,0.1304031891192402,13,0,-5.761008679999998,0.7876000000000002,0.8691889447277626,0.7607910542413909,7.016354471820865,0,0,1.1894585576580214,8,0,1,4.282781233674519,16.835593968657875,1,0,0,0.10136452241715402,1.740554558708939
0,0.17939525776367754,4,0,-1.229999999999997,0.8004535147392291,0.5130628213447811,0.7870509069906131,7.008271580261288,0,1,0.9066741391770688,3,1,0,4.764590566193039,0.0,1,3,1,0.10370370370370374,1.953135865457294
0,0.07186871342463723,18,0,4.219480716748048,0.5886957770755532,0.5261335442174465,0.6864380089553167,7.014873297016486,0,2,0.9374261655696954,5,0,0,5.132365300519754,4.794537184071822,0,0,0,0.08230452674897122,1.7433556562998218
0,0.1290079995478284,14,0,0.7230312576177351,0.5806094182825484,0.5136724667079384,0.6918682990583775,7.012641822327608,0,4,0.7003178771012998,0,1,0,4.476052581263637,10.274633782193023,0,0,0,0.0912698412698413,0.0
0,0.19900971400469888,3,0,0.8768826446280985,0.5252525252525252,0.6387644787644787,1.2019525757886922,4.005283999338095,0,0,0.08333333333333333,3,0,1,4.145864287406842,4.9839785209472085,2,0,0,0.057613168724279865,2.1960619803476944
0,0.1549999057966662,6,0,-2.95129119569396,0.6420607458669741,0.5422708935288665,0.7874138909692279,7.0082704261215225,0,0,0.2475252785940228,2,1,1,4.3679287730895195,4.9839785209472085,1,0,0,0.07407407407407411,1.9039626637692115
0,0.1839267265557256,3,0,-1.0283521713265908,0.7697798929208803,0.5024828314844162,0.706425226884456,7.008270461561384,0,1,0.8257410459014871,2,1,0,4.473048041045146,0.0,1,3,1,0.09819121447028427,2.1660988284202567
1,0.1409819784223409,8,1,-4.145577685950413,0.7041322314049582,0.6589437662699633,0.66422449493648,8.001920642822409,0,1,0.4857022603955159,4,1,0,4.772091077082352,4.39041504767482,2,2,0,0.08333333333333337,2.0696903158136024
0,0.1667995482006572,11,3,3.2636250000000016,0.7665289256198347,0.6162292699578031,0.6605744339333491,8.007396844193957,0,0,0.94961486306486,5,1,0,4.442862165155465,8.417796984328938,1,0,0,0.09456264775413717,1.6815846033342423
1,0.13483619745720515,10,0,-2.827278147762739,0.6482830385015607,0.6316607653059072,0.6503921918520841,7.0150326013546005,0,0,1.0748555905665405,4,0,0,4.8386921255686435,8.417796984328938,2,1,0,0.0964360587002097,1.8819976976396209
0,0.15319608035459534,11,0,-2.876449999999992,0.5418381344307271,0.572206382462211,0.9311452216380056,6.002810015625997,0,0,0.3156411416862253,8,0,3,4.756440336220994,5.425791397110385,2,1,0,0.05200945626477545,1.9405948671938933
1,0.144881367521294,12,0,-1.6341178397012115,0.6187877046825625,0.5807955041923054,0.9404428295772266,6.002810468900495,0,0,0.5168256052173166,11,0,3,5.077392625559691,5.425791397110385,2,1,0,0.06289308176100633,1.9302068250242992
0,0.1511031211662025,10,0,-4.823295673206116,0.5288900833109379,0.4934891871189784,0.7349484232242857,7.008296451110303,0,0,0.3333333333333333,8,0,3,4.614042086554678,10.220328581182207,3,1,0,0.049382716049382734,1.9467837973651128
0,0.1241347456816516,11,0,-0.5425662551440303,0.6899862825788753,0.5935100049320087,0.7128337223597481,7.015036572570764,0,0,0.8127293921401777,5,0,1,5.0882208354968,18.54074924288409,2,1,1,0.07843137254901965,1.4686739076517354
0,0.11693194077024753,12,1,-1.975692797783925,0.6611842105263158,0.5786209277664061,0.6043000642963707,8.00192549043813,0,2,0.905550921712854,9,0,0,5.121407890546728,12.808212032003755,4,3,2,0.08000000000000003,1.9780146994223664
0,0.11942306295320113,11,0,-1.1387454293628685,0.6412742382271467,0.6173750046965867,0.6385117646751026,7.015040551102525,0,2,0.905550921712854,8,0,0,4.947759830376042,8.417796984328938,4,3,2,0.07610350076103506,1.9974738617637733
0,0.11693194077024753,12,0,-1.4223545013850307,0.6611842105263158,0.621932833702826,0.6383816406630987,7.01504116749128,0,2,0.905550921712854,9,0,0,5.121407890546728,8.417796984328938,4,3,2,0.08000000000000003,1.9914710623596976
0,0.11693194077024753,11,0,-1.1412444319820367,0.6566255407787213,0.6027944009525269,0.6430036115026677,7.015041254590286,0,2,0.905550921712854,9,0,0,5.1092189906793255,8.417796984328938,4,3,2,0.08000000000000003,1.9987759450971063
0,0.1171914687726928,12,0,-1.2333545013850304,0.6611842105263158,0.6189605899403664,0.6376500700758075,7.0150411675907565,0,2,1.023402051910612,9,0,0,5.0588435813077375,8.417796984328938,4,3,2,0.08296296296296299,1.9897918259864995
0,0.13622416878966487,9,0,-1.4455385041551227,0.5767928593413358,0.4951941356828594,0.8256476308250541,3.5103479602406966,0,0,0.5365201265166782,10,0,4,4.323103059586321,4.681802935145185,3,1,1,0.06130268199233719,2.0751381603582533
0,0.14997749914382547,7,0,-1.038875118906058,0.5532104637336505,0.5601130545216321,0.5660707409022978,7.008272237015397,0,0,0.491987509140379,5,0,2,4.482856843571755,0.0,3,0,0,0.07142857142857145,2.119641403666233
0,0.10760662379443547,21,0,-0.12972978485956627,0.5805691611383225,0.5242478965315471,0.6928662497926333,7.0170704621269016,0,2,1.1515023406323908,1,0,0,5.099829077264767,4.794537184071822,0,0,0,0.08835341365461853,1.7237143487760482
0,0.1981062141946613,4,0,-0.2778159970781588,0.489408327246165,0.6655380383028252,1.1398379824128173,4.005282849429239,0,0,0.20118446353109126,5,0,2,4.3986425548181405,4.9839785209472085,2,0,0,0.06666666666666668,2.149377362055933
3,0.15063303991703,8,0,-0.6547123531505887,0.5639017443930225,0.6513576718695625,0.6892969578459258,7.008271701086159,0,0,0.2823601613688128,4,0,0,4.619337671503511,10.83507500290191,2,2,1,0.05555555555555559,2.08370669564122
0,0.12736530706635218,7,0,0.1945133769322233,0.5413198573127229,0.6383521238951251,0.5918665482826405,7.008271758707865,0,2,0.2539338936857123,3,0,1,4.720049960644811,4.9839785209472085,1,1,0,0.07246376811594206,2.042874476661134
0,0.12805152367429126,10,0,-0.6757005486968398,0.6364883401920437,0.4381869123694624,0.5641604260033598,7.01045400416384,0,0,0.5503635081814611,6,0,2,4.764444104841911,4.9839785209472085,2,0,0,0.08119658119658124,1.8047006074455167
0,0.1325640905649836,7,0,3.6995644260355087,0.6944378698224851,0.5061479131177123,0.6849809749256871,7.0093640185479025,0,1,0.653195253933593,5,1,0,4.919435744232901,4.794537184071822,1,2,1,0.07539682539682542,1.9046660645782358
0,0.1223608658331203,9,0,-3.195081404958664,0.7118916437098256,0.5433029663588659,0.7039611822785469,7.010462475102215,0,0,0.6840896617753102,7,1,0,5.062667035730104,0.0,1,1,1,0.09039548022598874,1.8341667023308992
2,0.1273877774481002,9,0,1.3795977694168324,0.5912389142703576,0.5872533882819541,0.5325454080135978,7.009365748148582,0,0,0.4392523970703499,3,0,0,4.33534420084469,0.0,2,1,0,0.08000000000000004,1.8659547750628718
2,0.16015540011291576,4,0,-0.5200540039062482,0.5380859375,0.7365441176470591,0.966997348957796,6.003872824001008,0,0,0.4023689270621825,8,0,0,3.734069531114783,0.0,1,1,0,0.06837606837606841,2.1013469182566404
0,0.1417616069721506,7,0,-0.8482270144628099,0.5552685950413224,0.5479990024002502,0.7765882067276535,7.008271719198778,0,0,0.232307808352892,6,0,0,4.7998963911678905,5.425791397110385,0,0,0,0.07843137254901962,1.9105021395474693
0,0.11140564715290208,12,0,-4.598775903925604,0.5391270661157025,0.5422278746770027,0.5909733155237219,7.012642237202622,0,1,0.23570226039551584,3,1,0,4.494133647327824,4.794537184071822,0,0,0,0.06250000000000003,1.8467443540543529
0,0.14205340201470715,9,0,0.28326505190311074,0.5423875432525953,0.5730679869890561,0.6312505042425572,7.011546264149678,0,0,0.5642351136133454,6,0,0,3.78925797397335,0.0,0,0,0,0.08187134502923979,1.8001351529461884
0,0.132419686047247,12,1,-3.200092767950041,0.5411030176899063,0.4764315162620246,0.6609585120556907,8.001921620202456,0,0,0.16666666666666666,8,0,3,4.975631238402082,14.610743628857026,2,1,0,0.05555555555555558,1.707310734507288
0,0.1466808708930623,8,0,-1.3506983471074354,0.6135537190082645,0.6475762100248245,0.7860261034085709,7.014210037222052,0,0,0.5151283791960046,6,0,2,4.549097213327982,18.385754026223353,1,0,0,0.07709750566893428,2.05954810290414
0,0.1243752084938105,8,0,-1.878096207986208,0.6251077276644641,0.48178983709137996,0.5628907766068669,7.010463265568519,0,0,0.5225857304036833,6,0,0,4.509868160214536,4.794537184071822,1,0,0,0.08547008547008551,1.9992981503100349
1,0.1217399165209253,8,0,-1.3360256326530549,0.6426530612244897,0.5560363288540426,0.681261685711027,7.009363328609528,0,2,0.7973757110347819,5,1,0,4.812414310268052,4.794537184071822,2,2,1,0.09292929292929293,1.9017017035190875
1,0.14831782814859829,9,0,-2.889770986920323,0.6741973840665876,0.637510680672509,0.6367791425730215,7.015030830442481,0,0,1.0267430681340717,4,0,0,4.7774459181783095,8.417796984328938,2,1,1,0.10021786492374732,2.013865454187077
0,0.1410855259452987,11,0,-0.939853571428561,0.5711096938775511,0.5928380554129912,0.9219107984558548,6.002810601547265,0,0,0.4517239051741797,8,0,3,4.6503194306384765,5.425791397110385,2,1,0,0.061728395061728426,2.0656063127385806
0,0.16811498552325654,11,0,-0.7388683364839315,0.6110586011342156,0.5577778601133405,0.9320933427768452,6.002808271397552,0,0,0.4823078083528921,7,0,3,4.474330162437656,5.425791397110385,2,1,0,0.07222222222222226,1.8940162331085992
0,0.14098370190646048,10,0,-1.9319624999999951,0.5129437869822486,0.6073938278272644,0.8295564027325534,3.5100284359860097,0,0,0.08333333333333333,7,0,3,4.570538035407179,5.425791397110385,2,1,0,0.05432098765432102,1.9533532923806192
