nBase,VE2_A,nHetero,nF,ATSC7are,AATSC0d,GATS1dv,GATS1s,BCUTs-1h,nBondsT,C3SP3,Xc-5d,NaasC,NssssC,NaaN,IC2,PEOE_VSA3,nHRing,nARing,nFAHRing,JGI2,MAXaaCH
0,0.1990097140046988,3,0,0.8768826446280985,0.5252525252525252,0.6387644787644787,1.2019525757886922,4.005283999338095,0,0,0.0833333333333333,3,0,1,4.145864287406842,4.9839785209472085,2,0,0,0.0576131687242798,2.1960619803476944
2,0.1214647832843558,8,3,-3.159254904595536,0.7100241870464932,0.409222671096101,0.5874289174646353,8.005288577588223,1,1,1.0580631723389706,9,1,1,5.143211107770955,18.163649875660127,3,1,1,0.0896057347670251,1.8902219872746568
0,0.1768968675084307,5,0,0.3007788223140499,0.5950413223140497,0.6328056264699713,1.1254741060207956,4.005289905793991,0,1,0.3027494301546209,6,0,1,4.561482186720776,4.9839785209472085,1,0,0,0.0740740740740741,2.1416869803476946
2,0.1636981151098525,5,0,0.287096124763705,0.6980151228733461,0.5064469071748251,1.0668675791539328,4.005367400346138,1,2,0.359626262213968,4,2,1,4.664653803789037,4.992404732635669,3,2,0,0.0722222222222222,2.2076388888888894
2,0.1994969560139407,6,2,-2.299660408163265,0.6971428571428571,0.4706108478146392,0.613520215036954,8.002957286843085,0,2,0.5271415418912907,3,1,0,4.493149802473812,8.78083009534964,1,1,0,0.1149425287356322,1.430648148148148
0,0.1300558268131219,6,0,-2.179841440472989,0.6052136522440206,0.4929843430639938,0.5796540313341874,7.0093591491890725,0,0,0.7963604806677308,6,1,0,4.688533443942929,0.0,1,1,1,0.0966183574879227,1.8584855626605283
1,0.1486851991852789,7,0,-2.6842312499999923,0.5532525510204082,0.5581476106377263,0.6189390300409703,7.008272743323285,0,0,0.3836825234302025,5,0,0,4.241009264731336,4.992404732635669,2,1,0,0.0610021786492375,2.032776229318888
1,0.1153767433845416,8,2,1.9245346774193672,0.6974505723204995,0.5239819235411045,0.6258812424894795,8.002963860921081,0,1,0.3343574811438675,5,2,1,4.876873931040564,13.764808616296849,1,1,0,0.0700483091787439,2.094610544300854
2,0.1596852671668818,7,3,-0.9810090737240064,0.7244801512287335,0.446754672196074,0.5674352749979658,8.003999916298284,0,2,0.5118371904769444,6,1,0,4.762267390651495,18.163649875660127,2,2,1,0.0888888888888889,1.8956566723720405
2,0.1541135141531025,5,0,-1.8059265624999976,0.6875,0.4932236041638502,1.0815412801601554,4.005372987598602,0,1,0.5114856834587245,8,1,0,4.528107168362814,4.992404732635669,2,2,1,0.0833333333333333,2.1645190591668766
0,0.1749077959945227,5,0,-1.329579224194607,0.6009204470742932,0.5139692720763723,0.8381995414882091,7.008293504575707,0,0,0.2753775377200259,3,0,0,4.4774592700333535,0.0,1,0,0,0.0814814814814815,1.746915627362056
3,0.1426911153747548,7,0,-0.353458436213995,0.6666666666666664,0.4226399181244433,0.7469984866319151,7.008271470978272,0,1,0.8392067659901887,6,1,3,4.833138659370553,14.960361774530089,3,1,0,0.087962962962963,1.965873015873016
2,0.1126275769142273,10,3,4.282803755001536,0.7817790089258232,0.4286068339494953,0.5353988171662594,8.003973975276798,1,3,0.917848813276407,5,2,1,5.126492426331577,13.17124514302446,3,3,1,0.1033138401559454,1.506282228940959
1,0.1081480181785696,9,0,-0.5120417950138232,0.5447091412742381,0.6333802515272408,0.6704681230444307,7.015037891444459,0,1,0.6481812160876687,5,0,0,4.90438287691314,8.417796984328938,1,1,1,0.0692167577413479,2.2231542554400603
1,0.1261270177117219,9,2,0.7306478260869542,0.6149968494013862,0.4968233799237609,0.5839352559708966,8.002967606351845,0,1,0.4986239077527823,5,1,0,4.943589088552026,13.57536727942146,1,2,0,0.0767676767676767,2.0242361262942072
2,0.1456601879041921,10,3,-2.772469135802468,0.7061728395061727,0.4875073558258139,0.6093360595317492,8.005283862905339,0,1,0.8197082345211636,4,1,1,4.924969207344631,18.155223663971668,3,1,0,0.0945626477541371,1.7988079756804782
0,0.1128731231768122,12,0,2.761443724093968,0.6372621957700073,0.6113064980942641,0.7089388152503207,7.015590871941812,0,3,1.3052772957674534,6,0,0,5.153482300704673,8.417796984328938,1,1,1,0.0870870870870871,1.925343925186617
2,0.1277978578732201,11,3,-0.3155837750135217,0.787452677122769,0.4384482412996205,0.5921115520379064,8.00528541650317,1,2,0.8787282381853759,6,1,1,5.10068335935326,23.147628396607335,2,2,1,0.0957446808510639,1.2620065767098594
1,0.1370302150621334,9,1,-0.0771760661157012,0.5474380165289257,0.5311170080260093,0.5935099128755762,8.00191924913358,0,0,0.3860827634879544,6,0,2,4.774376477429129,14.358372089569237,2,1,0,0.0676328502415459,1.8575048815822623
2,0.1421033809239019,14,9,1.3095111053719029,0.9214876033057856,0.3786936943236327,0.6803220658728947,8.01271692404795,0,1,1.210942547724378,6,3,1,4.879664004902595,23.147628396607335,2,1,0,0.1006289308176101,0.8331206301965228
2,0.1411276620125752,13,8,3.2527714359504145,0.8899793388429749,0.3792902460047195,0.6729451930786536,8.011932627519972,0,1,1.1261354324144088,5,3,1,4.754441845713346,18.75721334893252,2,1,0,0.0915032679738562,1.0768515993786558
2,0.1429314044770125,9,1,1.0342543639053257,0.7130177514792897,0.538042951290195,0.6250003706235524,8.001919931277534,0,2,0.4267766952966369,5,2,1,4.818241583892493,9.374393568622027,3,2,0,0.0816326530612245,1.6279214520170209
2,0.1406346273281032,13,5,-2.5081349206349217,0.8826530612244899,0.4027901621865541,0.6425397546169197,8.007473848703789,0,1,1.6480137025681008,5,2,1,4.975418017913833,14.064622715455672,2,1,0,0.1203703703703704,1.085957813681028
0,0.1445929585765916,5,0,-0.413294521391197,0.4604493690366266,0.4587799882622079,0.5516480682821797,7.0093576137373965,0,0,0.2753775377200259,4,0,0,4.0255294876971295,0.0,1,1,1,0.065359477124183,1.7514235043956363
1,0.1208939296777081,8,2,-0.5401358230393505,0.7187589773053717,0.4617742870697379,0.6309051116617584,8.002963727775978,0,1,0.7673701830360868,5,2,1,4.8522364812352095,13.764808616296849,1,1,0,0.0864197530864197,1.7282910998564094
3,0.2412300521349719,6,1,-1.3638833333333331,0.6232638888888888,0.5018181818181818,0.6631694790902422,8.001917384254082,0,0,0.0833333333333333,2,0,0,4.168295834054488,14.17735696438231,1,1,0,0.0707070707070707,1.5440277777777778
0,0.1290341863215791,11,1,-3.955874763287463,0.5645751799015277,0.5419176276771005,0.6292943349090447,8.001827921465306,0,3,1.0120251251018129,2,0,1,4.931182622173943,4.39041504767482,1,0,0,0.0941619585687382,1.84856442164324
2,0.1732033875155891,5,1,3.3519545918367326,0.7278911564625851,0.4091860674968417,0.7048517721151766,8.001918001919497,0,0,0.5666353536710973,6,1,0,4.463280517810811,9.382819780310488,2,2,1,0.0975609756097561,1.921851851851852
2,0.1246479200755168,11,2,2.8624690000000013,0.9124,0.5015187286003839,0.6564147691494832,8.002917172305045,0,2,1.9638303790542049,6,2,1,5.013660689688186,22.182605600625788,2,2,0,0.123931623931624,1.5618912525429618
2,0.1433455076959381,11,3,-3.2658999999999967,0.7329545454545454,0.4233777024017541,0.6153673592019671,8.005285113771333,1,1,0.8109738607199475,6,1,2,5.061482186720776,28.131606917554542,3,1,0,0.0987654320987654,1.4663499694082305
2,0.1299707159547894,9,2,1.6821019848771273,0.7471644612476368,0.4163398719234128,0.5757432075323587,8.002935873599206,1,2,0.5860846429908417,6,1,1,5.115847010357807,18.75721334893252,2,2,1,0.0950617283950617,1.544494588137265
2,0.1478547734283287,11,4,-3.869326591314693,0.7566924449732303,0.4687021088717304,0.6160603900177626,8.00604299448895,0,1,0.8109738607199475,6,1,1,4.918527614374182,22.54563871164649,2,1,0,0.101010101010101,1.1254771965370511
2,0.1367115131911209,9,1,1.5408222222222216,0.7288888888888888,0.4226258581235698,0.6551314313031585,8.001919583450231,0,2,0.6001589385506501,5,1,2,5.085971707296553,19.350776822204907,2,2,1,0.0965608465608466,1.5710964663643234
2,0.1454087345596321,10,0,-0.1389313619325284,0.7022074135776759,0.5047266565593507,0.6649182670103295,7.00936443742792,0,2,0.6645576245573469,3,1,1,5.175734844026904,9.976383253582878,4,2,1,0.0966183574879227,1.7981194885361549
3,0.1294923874859165,11,3,5.930852263374492,0.7424554183813441,0.3676483604018232,0.5794900460208976,8.004008767275621,0,1,1.0333296392420754,11,1,3,4.912113890972227,19.944340295477293,5,2,1,0.09375,1.6228756193835558
0,0.1626119901686868,6,0,-0.3615202523853513,0.6537396121883655,0.5837011155368417,0.6786872865317618,7.008271184830023,0,4,0.3836080420819771,2,0,1,4.391855531929344,4.9839785209472085,1,4,0,0.0555555555555555,1.9438464022482784
2,0.1395936784079499,13,6,5.312,0.8541666666666666,0.3544870349492672,0.6364081580895923,8.009255151951749,0,1,1.0551791686195715,7,2,1,5.006328385912461,23.147628396607335,2,1,0,0.0982905982905983,1.06200507266698
2,0.1322778115524658,11,1,-0.4297642060745872,0.7066512879661668,0.4546266096473769,0.7235841355814763,8.001921009138956,0,1,0.6314154825216765,9,1,2,5.194689499293059,19.350776822204907,3,2,1,0.0848484848484848,1.7101629818594102
1,0.1066446203434404,10,2,-1.9193145555742763,0.617304773148929,0.4883912351558383,0.5831061673952429,8.002969843337901,0,0,0.7533253182146058,6,0,1,5.3571878391714245,18.559345800368668,3,1,1,0.0752136752136752,2.018344104297662
2,0.1123189263040442,12,3,-1.2872732618343272,0.6937869822485211,0.4603784926623,0.617629192953701,8.005286814636943,0,2,0.8041292786532587,6,1,2,5.323331247478847,28.131606917554542,3,2,1,0.0849056603773585,1.5272689223888718
0,0.1295352603127821,9,0,-0.2732239999999936,0.7074380165289254,0.5717357613328167,0.6945617299085041,7.015576642961303,0,0,0.8916936343655615,7,0,0,4.675748162485137,8.417796984328938,0,1,0,0.0946502057613169,1.6541433599989994
2,0.1201075322451969,12,1,0.3272254232733263,0.6595001343724808,0.4356644954862301,0.6642714527808966,8.001922110262909,0,1,0.7147488158550096,9,1,3,5.426558853920864,19.944340295477296,5,3,1,0.0811287477954144,1.7660379175585497
2,0.1459340607472646,11,3,0.4851999999999992,0.7095727420227149,0.4241407777124096,0.5831810588947455,8.003984997005368,0,1,0.542227585436643,6,1,3,4.877203348319847,22.83702659911685,3,1,1,0.0945626477541371,1.37865205211255
2,0.1516850385603199,5,0,-1.0484944636678175,0.6143790849673202,0.5869878086040623,0.9514082085188108,3.0565631334067183,0,1,0.2194160968212876,5,1,2,4.51960205727598,9.967957041894415,2,1,1,0.0606060606060606,2.1229732073231804
0,0.1273293160581384,6,0,-2.6188534999999926,0.5141666666666665,0.5638217819039661,0.6930994168914315,7.009363847095418,0,0,0.1666666666666666,5,0,0,4.434917090416841,0.0,0,0,0,0.0813008130081301,1.9745605339625905
0,0.1472627776491599,5,0,1.5081087791495174,0.5555555555555555,0.5537925696594428,0.7544510126660177,7.008272155501863,0,0,0.3650450047968233,7,0,1,4.13326469817649,4.9839785209472085,2,0,0,0.0740740740740741,2.119708837238599
2,0.1634646731490223,7,3,-1.3055227690643574,0.7020010816657652,0.4626576912586713,0.5639895455509477,8.003999406367997,0,2,0.5118371904769444,5,1,0,4.579604941758686,18.163649875660127,2,2,1,0.0930232558139534,1.8123233390387068
3,0.1450421092832418,7,2,4.234802761430522,0.6853779990946127,0.4164098613251155,0.6419157654761235,8.004641370295937,1,1,0.7558734326568554,4,1,0,4.6288489579685566,4.992404732635669,1,1,0,0.0930232558139535,1.84290529149115
2,0.1202038079917458,13,2,-1.045999999999999,0.6658739595719382,0.4749827569777519,0.5637871861639993,8.004645210277031,0,2,0.7824087547551047,4,1,2,5.219712891530091,14.658186188728063,4,2,1,0.0842911877394636,1.840307530290871
0,0.1045672218301458,14,0,-2.46692416897506,0.5822368421052632,0.525302380259841,0.6176203475011574,7.011557345357107,0,0,0.7318816741802923,7,0,3,4.936723770622493,5.09868180830104,3,1,0,0.0679012345679012,1.8598873334627504
2,0.1198106727983648,10,0,-1.3288328081717315,0.6362534626038784,0.7255896850602093,0.7374403543112612,7.014582292505658,0,0,0.9204313488265112,1,0,0,5.155904902131863,8.417796984328938,2,4,1,0.0906432748538012,1.9937816268227524
2,0.1488413622344638,9,0,1.7950946712018148,0.7397959183673469,0.4634887113228362,0.7734317018162313,7.008271575833996,0,0,0.5948190167920578,6,1,1,4.898153434632012,9.976383253582878,3,2,1,0.0938271604938271,1.7868020737101424
1,0.1220730764169827,8,0,-2.821868871111092,0.4896000000000002,0.5726539991585764,0.6742787075011235,7.010451776191587,0,0,0.4281523501253911,4,0,0,4.9885580237138285,0.0,0,0,0,0.0740740740740741,1.9271072171842905
1,0.1163323297273716,7,2,0.0749956295525506,0.6243496357960461,0.5450678390496708,0.6046014195414737,8.002964303099066,0,1,0.4176908144772009,5,1,0,4.979899988506767,8.78083009534964,1,2,0,0.0732860520094563,2.183722142923081
2,0.1476931315389535,7,0,-0.3830168639053257,0.6745562130177514,0.555176560720492,0.6472924335578865,7.008281568093135,0,1,0.3860827634879544,6,1,1,4.618426977631661,4.9839785209472085,2,1,1,0.0740740740740741,2.044685050496664
1,0.1446986418392998,8,2,-0.5144412892622301,0.5947772096420747,0.5139383983968554,0.5765085281370448,8.002967801482264,0,1,0.6652260716797779,5,0,0,5.0586255351055724,8.78083009534964,2,2,1,0.0793650793650793,2.02998828701632
1,0.100063814021746,12,3,-4.9692130193905815,0.641793628808864,0.445448307410796,0.5980400058820831,8.007402346942266,0,0,0.9996480555633166,5,1,2,5.102226226421688,4.681802935145185,2,1,0,0.0796019900497512,1.8854754536134608
2,0.1298940523415903,11,2,2.6566167729591736,0.8542729591836734,0.4678456858299153,0.6894069046741375,8.002965113896753,0,2,2.207329202457642,6,2,2,4.827107547243657,27.166584121573,2,1,0,0.1091617933723197,1.5640176597626092
2,0.1258559993459692,8,2,5.051713016528924,0.7990702479338843,0.4197011318052378,0.5360407937527365,8.002961528823835,2,3,0.6244637527631023,5,2,1,4.862507470762514,8.78083009534964,2,2,1,0.108695652173913,1.5335139518770469
2,0.1116698089276692,10,2,5.8182622809537445,0.7400172364263145,0.4121087169855316,0.5287665233303195,8.00296466163063,1,3,0.917848813276407,5,2,2,4.988492413731953,18.74878713724405,3,3,1,0.1011904761904762,1.5488164525069286
2,0.1531390039600741,8,4,2.316590548204162,0.7145557655954632,0.4745240548345673,0.5749413567499474,8.00603948110654,0,2,0.678503857143611,5,1,0,4.688640826566432,22.554064923334952,2,2,1,0.1014492753623188,1.6301937094090777
3,0.1514558051265822,9,1,0.5074431001890359,0.7145557655954632,0.4017371953007745,0.622460568048308,8.00191971655845,0,1,0.92013985926577,5,1,3,5.0830258146115685,19.350776822204907,3,1,0,0.1014492753623188,1.7524788989669942
1,0.1645088413137895,4,0,-0.5419048888888893,0.6795061728395061,0.621859296482412,0.8526315789473683,6.002808948614041,0,1,0.7433593827013321,6,1,0,4.425186429663008,0.0,5,3,1,0.0770975056689342,2.233564342403628
0,0.1426778441537398,8,0,-3.4990058479531982,0.7423822714681441,0.5620777385159009,0.9686706854496416,7.008285292385201,0,1,0.5975788846118686,8,1,0,5.0148340407771865,0.0,2,1,1,0.0905349794238683,1.4219259293095874
2,0.146044248155148,10,0,-2.7628743944636662,0.6928104575163397,0.4703711001414987,0.7806414097297621,7.008271781659484,0,3,0.6645576245573469,4,1,2,4.9169483809326575,14.960361774530089,4,2,1,0.0917874396135266,1.813468915343916
2,0.1101117608503019,11,2,7.040897959183668,0.8469387755102039,0.4888981163413989,0.6965064990520632,8.002965724979259,1,2,1.5968895439752655,5,2,2,5.1597716630131325,27.166584121573,2,2,1,0.106060606060606,1.4509381578618592
0,0.2110535815099858,10,0,1.8374662049861512,0.5650969529085871,0.5055432372505544,0.7488672449848967,7.011553403041416,0,0,0.4714045207910317,0,0,0,3.7871439606981374,9.589074368143644,0,0,0,0.1018518518518519,0.0
1,0.1138363638227628,8,2,4.137449371364236,0.6826796772377558,0.5039030542677938,0.6214740157915459,8.002965766851874,0,1,0.2539338936857123,6,2,1,5.011206750423748,13.764808616296849,2,2,1,0.0595238095238095,2.1428382615927712
2,0.1322778115524658,11,1,2.772590855590764,0.7071072883657764,0.4179742219423391,0.6134627316744624,8.001921491328543,1,1,0.6314154825216765,9,1,2,5.054380872862173,14.960361774530089,4,2,1,0.0848484848484848,1.6747611174099268
2,0.1249832852802443,10,1,-0.1478603440470782,0.6899049343594386,0.5108027025878552,0.6786535277605897,8.001868270864216,1,2,0.5114856834587244,5,1,2,5.283208266525224,19.350776822204907,2,2,1,0.0901234567901234,1.6014585187840058
2,0.1595518140267044,10,3,-4.059544348296374,0.7225527312060573,0.4862165407027605,0.6250852888263602,8.005279711593609,0,1,0.5934433619633035,5,1,1,4.9725490569270505,9.072217982820003,2,1,0,0.0975609756097561,1.5821475812547243
2,0.1232705280772018,11,2,-2.8721349583828704,0.6709274673008325,0.4261227339000303,0.5912727463260058,8.002965104719163,0,1,0.7147488158550096,9,1,2,5.349191770915038,19.350776822204907,5,3,1,0.0824372759856631,1.8184159021742965
0,0.1309293581196847,5,0,1.6241439035916811,0.5675803402646504,0.5690678982725527,0.6751209452815008,7.009362029752756,0,0,0.2011844635310912,4,0,0,4.2016351015532365,0.0,1,0,0,0.0740740740740741,1.9678013899511149
2,0.2160099895818346,4,0,-0.0025913682277333,0.5950413223140496,0.7045579372246898,1.1217464949935771,4.005304504533584,0,2,0.3800398276929223,1,1,0,4.124256907946323,4.992404732635669,2,2,1,0.0905349794238683,2.133379629629629
0,0.146884724538278,5,0,0.3052442399999988,0.6244000000000001,0.5641687043584573,0.7237012147841818,7.008280637756123,0,2,0.4915816237971963,6,0,1,4.603074189428572,4.9839785209472085,1,1,0,0.0861111111111111,2.1740062830687834
0,0.1106234487870913,20,0,0.4042287055998801,0.5839983052044344,0.4852480975751237,0.6702409147747073,7.017049850912281,0,3,1.22053793436124,0,0,0,4.699393629489882,0.0,0,0,0,0.0990990990990991,0.0
2,0.1595626749348921,7,3,-0.3622699432892238,0.7244801512287335,0.4425576032505993,0.5666998347551538,8.003999865944479,0,2,0.678503857143611,6,1,0,4.675310868912363,18.163649875660127,2,2,1,0.1037037037037037,1.776860376075744
3,0.1396283434342656,5,0,-1.3701250538627257,0.6020313942751615,0.5569940825478399,0.6617337500797346,7.008271678941844,0,1,0.7965774888802465,4,1,1,4.218365167567419,0.0,2,2,0,0.08,2.048178224993701
0,0.1530156512098524,11,0,-1.1839435041322364,0.679669421487603,0.6417455424868361,0.6355550597449572,7.0150327157429695,0,0,1.0402087882227733,5,0,0,4.59555460536332,8.417796984328938,3,1,0,0.0935672514619883,1.8608021541950115
1,0.1083152895700666,9,0,0.1886432480666428,0.6085663295657348,0.6575187923699289,0.7368801649702207,7.014584026255172,0,0,0.7826513593172449,4,0,0,5.023404560517381,8.417796984328938,2,2,1,0.0776014109347442,2.0172861041373085
1,0.133106575023756,10,2,1.6694953152885168,0.5890838786436644,0.464001691623959,0.5902458301594207,8.002971267881888,0,0,0.5027513096575085,6,0,0,5.064392248309452,8.78083009534964,1,1,0,0.0677966101694915,1.7365038620567468
2,0.1167649662774503,9,2,4.817426023495903,0.7689569241723033,0.4131185885258358,0.5914864645803122,8.00296299107322,1,3,0.8838281224044185,5,2,2,5.194624935572814,18.74878713724405,2,2,1,0.1088888888888889,1.54064169186193
2,0.1492395554817932,3,0,0.8394037037037019,0.5778463648834019,0.6637520387293862,1.0833634439684092,2.2778028327733604,0,0,0.5499433047536865,0,0,0,4.157393752043276,0.0,2,1,0,0.0777777777777778,2.25926183127572
1,0.1142940631478926,14,0,-6.106546116386631,0.5741417092768445,0.5583073310738986,0.6530248229291433,7.0126493285917375,0,3,0.8013434020817412,2,1,1,5.118477885988172,4.794537184071822,1,0,0,0.0833333333333333,1.8637935858172088
2,0.1367942318625386,12,5,5.610795061728392,0.839506172839506,0.3823344347780218,0.6402403812920336,8.00854460306447,1,1,1.0952682135396958,5,2,1,4.978088307912703,18.75721334893252,2,1,0,0.1066666666666667,1.3507284809926612
0,0.1713046167668099,9,0,6.369649018441403,0.7209994051160024,0.7104017944339782,1.199226315178852,6.009172142537577,0,0,0.3567165163387901,11,0,0,3.0988705944324035,0.0,0,0,0,0.0687830687830688,1.1441432699495468
0,0.1778597172652123,6,0,0.2200000000000002,0.5767315527387961,0.5650053562789413,0.7733197403035167,7.009363937392267,0,0,0.2357022603955158,6,0,0,3.9646089377797527,0.0,0,0,0,0.0840840840840841,1.6564365486682753
3,0.1632003204776161,5,0,1.7893818181818213,0.7314049586776861,0.4863871597917906,0.7713469849085643,7.008269902566067,0,2,1.0051704186204156,4,1,0,4.226143834398878,4.992404732635669,1,1,0,0.1082621082621083,1.999506172839506
1,0.1289909690565451,10,2,-1.5805580195481368,0.5470277199166799,0.5723485833968157,0.5941079783749146,8.002969100917817,0,1,0.4281523501253911,4,0,0,5.227583912624524,8.78083009534964,2,2,0,0.0613026819923372,1.9784429105933088
2,0.1243288238481225,10,2,2.0065090711805564,0.7183159722222222,0.4844981860473931,0.6305729834964611,8.002936053278331,1,2,0.6322764953573226,6,1,1,5.251629167387822,18.75721334893252,2,2,1,0.091016548463357,1.5257677362854132
0,0.1503857612663367,11,0,-1.2222944196428551,0.6042729591836734,0.5554102799217607,0.9483740165429506,6.002809992464288,0,0,0.4334922718839832,10,0,3,4.773885225969619,5.425791397110385,2,1,0,0.0666666666666667,2.0600063127385804
0,0.1299592385344513,5,0,0.3215105555555452,0.5141666666666665,0.5128048901798505,0.6215066572731774,7.010450537905747,0,0,0.1924500897298752,4,0,0,4.231401845392171,0.0,0,0,0,0.0758807588075881,1.8165528854539843
2,0.1249761571104286,12,3,-2.749231730769233,0.6937869822485211,0.4331645050740801,0.5635032744193975,8.004006834136009,0,2,0.6558232507561309,7,1,3,5.07804494936032,33.115585438501746,4,2,1,0.0873015873015873,1.8761592128944216
2,0.1253577040792701,10,3,-2.991317867555185,0.7338608912952936,0.4412308983726654,0.5814512743369817,8.005283368193739,1,2,0.8223609119434551,6,1,1,5.165730252278474,18.163649875660127,3,3,2,0.0855555555555555,1.601991144611094
1,0.144881367521294,12,0,-1.6341178397012115,0.6187877046825625,0.5807955041923054,0.9404428295772266,6.002810468900495,0,0,0.5168256052173166,11,0,3,5.077392625559691,5.425791397110385,2,1,0,0.0628930817610063,1.9302068250242992
2,0.1478547734283287,10,3,-1.9747457128099148,0.7438016528925618,0.4667094319115444,0.6183496910262917,8.005283213858478,0,1,0.8109738607199475,6,1,1,4.987729629951764,18.155223663971668,2,1,0,0.101010101010101,1.5577457869945242
1,0.0857702285000373,11,2,0.3739000000000061,0.6089129529362766,0.5243443260151889,0.5873929187382881,8.002974542779475,0,2,0.9004169079982658,5,1,0,5.179658401780364,8.78083009534964,2,2,0,0.0760233918128655,1.950672065825784
0,0.1205747257417889,5,0,-2.227105555555549,0.5144628099173552,0.5706331688901591,0.6782268354575559,7.009365511579378,0,0,0.1666666666666666,6,0,0,4.331976694984912,0.0,0,0,0,0.0740740740740741,2.011975499948985
1,0.1041062491713169,10,0,-6.876965649359195,0.6368080327652265,0.6157401980612128,0.7289653266381558,7.0150412753390015,0,1,1.0116452485103369,2,0,0,4.9945151226493625,12.723012975625169,1,2,0,0.0855379188712522,1.9384953365748263
2,0.1564399385720333,9,1,1.0113249999999998,0.6714876033057852,0.4249931094525188,0.6466610905932535,8.001919324660527,0,1,0.4267766952966369,5,1,2,4.998871107126151,14.358372089569237,2,1,0,0.0944444444444444,1.5762353552532122
1,0.1038452903607659,11,3,2.1804589086127413,0.666009204470743,0.5680937872069725,0.6793621215460284,8.00740551849794,0,0,1.1282141012796032,7,1,0,4.719275260345418,12.723012975625169,0,0,0,0.0796019900497512,1.8587861914633408
2,0.1479089039703265,11,5,3.5399346133044856,0.7831260140616547,0.4169137729223567,0.6261373585337178,8.008542229844151,1,1,0.6931227305221895,5,2,1,4.859647825013719,18.75721334893252,2,1,0,0.0821256038647343,1.5268515993786556
1,0.1206619724531257,16,0,-6.9944027764650105,0.5750236294896028,0.5846577588296574,0.7161539023992379,7.01376179980479,0,1,0.8759423616138585,2,0,0,5.093682879734897,4.794537184071822,2,0,0,0.0902777777777778,1.8012638380379666
3,0.1499199329672381,10,1,3.4959134943773367,0.7755102040816326,0.4110169491525423,0.6308539409128164,8.001919843508547,0,2,1.0245109512902346,6,1,2,4.915431017452137,14.366798301257695,3,2,1,0.108843537414966,1.7156316094185864
2,0.1222045447276347,16,8,4.363418689925213,0.8643645425418299,0.3753019672164342,0.6629735754466084,8.011946992942239,0,1,0.8855728202520647,6,3,2,5.104910077041429,23.74119186987973,2,1,0,0.0919540229885057,1.0415445064044904
2,0.1362214421789772,10,3,-0.4277408163265282,0.7732426303854875,0.4591063193674521,0.6025041594120589,8.005283171671131,0,2,0.8041292786532587,5,1,1,4.973040268625503,23.147628396607335,2,2,1,0.0972222222222222,1.6354633668333165
2,0.1299707159547894,10,2,1.3012555976203348,0.7560843699296916,0.4493129576563216,0.5759483697170618,8.00293583803074,1,2,0.5860846429908417,6,1,1,5.100683359353262,18.75721334893252,2,2,1,0.0950617283950617,1.3303532848324515
0,0.1776005708636559,6,2,2.334375456537616,0.7100073046018991,0.511268750461834,0.7528319826142078,8.002962124603236,0,0,0.794029374437997,9,0,0,3.694883094890903,8.78083009534964,0,0,0,0.1025641025641026,1.4887292139077857
0,0.1246153935281698,7,0,-4.130680069676287,0.5373784293801713,0.6191691078501159,0.6566020870196468,7.010452729684622,0,4,0.7508306395915204,1,1,0,4.7250188361595615,0.0,0,1,0,0.0888888888888889,1.9854659564534407
2,0.1236836904312022,7,2,-1.9020890889545736,0.7180865358774525,0.3805052126651321,0.5852567502509161,8.002965837826405,1,1,0.979495752207132,10,1,1,5.205087132538452,13.773234827985306,3,1,1,0.087431693989071,1.9268441006644463
2,0.1585288309896279,8,2,-2.000423440453683,0.6918714555765595,0.4904030009294916,0.6083471108267748,8.00296068519325,0,2,0.5951705238102778,6,1,0,4.795088586397731,13.773234827985306,3,3,2,0.0925925925925926,1.955610376075744
2,0.1299707159547895,9,1,1.3558752362948974,0.7471644612476368,0.4575865277881286,0.593415508870902,8.001868290425616,1,2,0.5860846429908417,6,1,1,5.115847010357807,14.3667983012577,2,2,1,0.0950617283950617,1.6164927406147644
0,0.1699944100484669,7,0,-1.17673469387755,0.7053061224489796,0.7510597498222396,0.9556480155317294,7.014212908760532,0,0,0.6528346840566897,4,0,0,4.272140159802109,13.556770721936877,1,0,0,0.0888888888888889,1.8720250059517736
2,0.1467097316051246,10,3,-0.9311793388429735,0.7438016528925618,0.4687741051060453,0.6232182775577912,8.005283225746187,0,1,0.7180100687484079,5,1,1,4.95114689189638,18.155223663971668,2,1,0,0.106060606060606,1.490762315920144
0,0.1277677032130174,10,1,0.1126212153979394,0.6989619377162629,0.5810962249108748,0.7159162113380361,8.001923640825549,0,1,0.9023689270621824,6,1,0,4.939829017466403,17.80061676463943,1,1,0,0.0851851851851852,1.9418089094881168
1,0.1140630012820564,8,2,4.32042197410396,0.6826796772377557,0.5007036697962525,0.6207824325217819,8.00296570447412,0,1,0.3717850238834702,6,2,1,5.038604010697722,13.764808616296849,2,2,1,0.0714285714285714,2.1412203657615883
2,0.1520794009901537,8,0,0.9894964244521348,0.6651287966166858,0.4981073987566587,0.8003527293590601,7.0082717050252015,0,1,0.3941440590783926,5,1,1,4.728524057904484,4.9839785209472085,2,1,0,0.0775193798449612,1.9612730388298567
1,0.1075455296928932,9,1,2.1902841715976344,0.6561472715318866,0.6083100563022953,0.746761772269396,8.001922098416513,0,1,0.2539338936857123,5,2,1,5.193626379169025,9.374393568622027,2,2,1,0.0670498084291188,2.120978475617101
